Year,Month,Mdate,Sensor_ID,Hourly_Counts,sensor_description,sensor_name
2022,1,10,35,16897,Southbank,SouthB_T
2022,1,10,4,14196,Town Hall (West),Swa123_T
2022,1,10,84,13280,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,10,5,12627,Princes Bridge,PriNW_T
2022,1,10,3,12240,Melbourne Central,Swa295_T
2022,1,10,55,12147,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,10,1,11261,Bourke Street Mall (North),Bou292_T
2022,1,10,66,10121,State Library - New,QVN_T
2022,1,10,47,9986,Melbourne Central-Elizabeth St (East),Eli250_T
2022,1,11,41,18994,Flinders La-Swanston St (West),Swa31
2022,1,11,35,16149,Southbank,SouthB_T
2022,1,11,4,13927,Town Hall (West),Swa123_T
2022,1,11,84,13474,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,11,55,12858,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,11,3,12120,Melbourne Central,Swa295_T
2022,1,11,5,12108,Princes Bridge,PriNW_T
2022,1,11,1,11340,Bourke Street Mall (North),Bou292_T
2022,1,11,66,10501,State Library - New,QVN_T
2022,1,11,47,10389,Melbourne Central-Elizabeth St (East),Eli250_T
2022,1,12,41,20157,Flinders La-Swanston St (West),Swa31
2022,1,12,35,17362,Southbank,SouthB_T
2022,1,12,4,14752,Town Hall (West),Swa123_T
2022,1,12,5,13374,Princes Bridge,PriNW_T
2022,1,12,84,13315,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,12,55,12930,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,12,3,12653,Melbourne Central,Swa295_T
2022,1,12,1,11657,Bourke Street Mall (North),Bou292_T
2022,1,12,6,10573,Flinders Street Station Underpass,FliS_T
2022,1,12,47,10379,Melbourne Central-Elizabeth St (East),Eli250_T
2022,1,13,41,18766,Flinders La-Swanston St (West),Swa31
2022,1,13,35,14835,Southbank,SouthB_T
2022,1,13,4,13992,Town Hall (West),Swa123_T
2022,1,13,55,13087,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,13,84,12395,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,13,3,11985,Melbourne Central,Swa295_T
2022,1,13,5,11598,Princes Bridge,PriNW_T
2022,1,13,1,10962,Bourke Street Mall (North),Bou292_T
2022,1,13,47,9925,Melbourne Central-Elizabeth St (East),Eli250_T
2022,1,13,6,9890,Flinders Street Station Underpass,FliS_T
2022,1,14,41,21642,Flinders La-Swanston St (West),Swa31
2022,1,14,35,19283,Southbank,SouthB_T
2022,1,14,4,16147,Town Hall (West),Swa123_T
2022,1,14,5,14704,Princes Bridge,PriNW_T
2022,1,14,55,14203,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,14,3,13556,Melbourne Central,Swa295_T
2022,1,14,84,13518,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,14,6,12172,Flinders Street Station Underpass,FliS_T
2022,1,14,1,12064,Bourke Street Mall (North),Bou292_T
2022,1,14,25,11658,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,15,35,29689,Southbank,SouthB_T
2022,1,15,41,26353,Flinders La-Swanston St (West),Swa31
2022,1,15,4,20655,Town Hall (West),Swa123_T
2022,1,15,5,20346,Princes Bridge,PriNW_T
2022,1,15,3,17833,Melbourne Central,Swa295_T
2022,1,15,25,17077,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,15,55,16841,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,15,84,15977,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,15,66,14829,State Library - New,QVN_T
2022,1,15,6,14379,Flinders Street Station Underpass,FliS_T
2022,1,16,35,24910,Southbank,SouthB_T
2022,1,16,41,21510,Flinders La-Swanston St (West),Swa31
2022,1,16,5,17016,Princes Bridge,PriNW_T
2022,1,16,4,16118,Town Hall (West),Swa123_T
2022,1,16,3,15617,Melbourne Central,Swa295_T
2022,1,16,25,15296,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,16,1,14250,Bourke Street Mall (North),Bou292_T
2022,1,16,84,13980,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,16,55,13978,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,16,66,12508,State Library - New,QVN_T
2022,1,17,41,21811,Flinders La-Swanston St (West),Swa31
2022,1,17,35,16758,Southbank,SouthB_T
2022,1,17,4,16087,Town Hall (West),Swa123_T
2022,1,17,84,14548,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,17,5,13836,Princes Bridge,PriNW_T
2022,1,17,55,13821,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,17,3,13697,Melbourne Central,Swa295_T
2022,1,17,66,11864,State Library - New,QVN_T
2022,1,17,47,11012,Melbourne Central-Elizabeth St (East),Eli250_T
2022,1,17,25,10881,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,18,41,23758,Flinders La-Swanston St (West),Swa31
2022,1,18,35,17783,Southbank,SouthB_T
2022,1,18,4,16816,Town Hall (West),Swa123_T
2022,1,18,84,15914,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,18,5,15441,Princes Bridge,PriNW_T
2022,1,18,55,14213,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,18,3,13984,Melbourne Central,Swa295_T
2022,1,18,66,12077,State Library - New,QVN_T
2022,1,18,25,11546,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,18,47,11332,Melbourne Central-Elizabeth St (East),Eli250_T
2022,1,19,41,25595,Flinders La-Swanston St (West),Swa31
2022,1,19,35,21179,Southbank,SouthB_T
2022,1,19,4,17876,Town Hall (West),Swa123_T
2022,1,19,5,16450,Princes Bridge,PriNW_T
2022,1,19,84,15899,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,19,55,15249,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,19,1,14623,Bourke Street Mall (North),Bou292_T
2022,1,19,3,14521,Melbourne Central,Swa295_T
2022,1,19,6,12496,Flinders Street Station Underpass,FliS_T
2022,1,19,28,12031,The Arts Centre,VAC_T
2022,1,20,41,26092,Flinders La-Swanston St (West),Swa31
2022,1,20,35,21425,Southbank,SouthB_T
2022,1,20,4,18373,Town Hall (West),Swa123_T
2022,1,20,5,17303,Princes Bridge,PriNW_T
2022,1,20,84,15764,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,20,1,15614,Bourke Street Mall (North),Bou292_T
2022,1,20,55,15397,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,20,3,15169,Melbourne Central,Swa295_T
2022,1,20,6,13020,Flinders Street Station Underpass,FliS_T
2022,1,20,47,12086,Melbourne Central-Elizabeth St (East),Eli250_T
2022,1,21,41,29158,Flinders La-Swanston St (West),Swa31
2022,1,21,35,27748,Southbank,SouthB_T
2022,1,21,5,22320,Princes Bridge,PriNW_T
2022,1,21,4,20596,Town Hall (West),Swa123_T
2022,1,21,1,17478,Bourke Street Mall (North),Bou292_T
2022,1,21,84,17326,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,21,55,17091,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,21,3,16759,Melbourne Central,Swa295_T
2022,1,21,6,15425,Flinders Street Station Underpass,FliS_T
2022,1,21,25,15173,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,22,35,35052,Southbank,SouthB_T
2022,1,22,41,32380,Flinders La-Swanston St (West),Swa31
2022,1,22,5,28368,Princes Bridge,PriNW_T
2022,1,22,4,22244,Town Hall (West),Swa123_T
2022,1,22,3,19356,Melbourne Central,Swa295_T
2022,1,22,1,18675,Bourke Street Mall (North),Bou292_T
2022,1,22,28,18600,The Arts Centre,VAC_T
2022,1,22,84,18520,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,22,25,17901,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,22,55,17830,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,23,35,28072,Southbank,SouthB_T
2022,1,23,41,26608,Flinders La-Swanston St (West),Swa31
2022,1,23,5,22613,Princes Bridge,PriNW_T
2022,1,23,4,17270,Town Hall (West),Swa123_T
2022,1,23,29,17240,St Kilda Rd-Alexandra Gardens,AG_T
2022,1,23,3,16663,Melbourne Central,Swa295_T
2022,1,23,84,15415,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,23,55,15212,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,23,28,15097,The Arts Centre,VAC_T
2022,1,23,1,14916,Bourke Street Mall (North),Bou292_T
2022,1,24,41,21448,Flinders La-Swanston St (West),Swa31
2022,1,24,35,18676,Southbank,SouthB_T
2022,1,24,4,15677,Town Hall (West),Swa123_T
2022,1,24,84,14910,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,24,5,14408,Princes Bridge,PriNW_T
2022,1,24,55,14007,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,24,3,13516,Melbourne Central,Swa295_T
2022,1,24,1,12992,Bourke Street Mall (North),Bou292_T
2022,1,24,6,11748,Flinders Street Station Underpass,FliS_T
2022,1,24,66,11509,State Library - New,QVN_T
2022,1,25,41,25219,Flinders La-Swanston St (West),Swa31
2022,1,25,35,23072,Southbank,SouthB_T
2022,1,25,5,17954,Princes Bridge,PriNW_T
2022,1,25,4,17597,Town Hall (West),Swa123_T
2022,1,25,84,16341,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,25,3,15917,Melbourne Central,Swa295_T
2022,1,25,55,15345,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,25,1,14115,Bourke Street Mall (North),Bou292_T
2022,1,25,6,13384,Flinders Street Station Underpass,FliS_T
2022,1,25,66,12801,State Library - New,QVN_T
2022,1,26,35,22929,Southbank,SouthB_T
2022,1,26,41,22261,Flinders La-Swanston St (West),Swa31
2022,1,26,5,18523,Princes Bridge,PriNW_T
2022,1,26,3,15947,Melbourne Central,Swa295_T
2022,1,26,4,15693,Town Hall (West),Swa123_T
2022,1,26,55,14360,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,26,84,13616,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,26,66,13045,State Library - New,QVN_T
2022,1,26,25,12882,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,26,1,12816,Bourke Street Mall (North),Bou292_T
2022,1,27,41,25201,Flinders La-Swanston St (West),Swa31
2022,1,27,35,18381,Southbank,SouthB_T
2022,1,27,4,18292,Town Hall (West),Swa123_T
2022,1,27,5,15485,Princes Bridge,PriNW_T
2022,1,27,84,15086,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,27,55,14655,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,27,3,14495,Melbourne Central,Swa295_T
2022,1,27,1,12915,Bourke Street Mall (North),Bou292_T
2022,1,27,6,11922,Flinders Street Station Underpass,FliS_T
2022,1,27,66,11741,State Library - New,QVN_T
2022,1,28,41,22875,Flinders La-Swanston St (West),Swa31
2022,1,28,4,16400,Town Hall (West),Swa123_T
2022,1,28,35,15532,Southbank,SouthB_T
2022,1,28,55,13642,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,28,84,13631,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,28,3,13550,Melbourne Central,Swa295_T
2022,1,28,5,12630,Princes Bridge,PriNW_T
2022,1,28,24,11979,Spencer St-Collins St (North),Col620_T
2022,1,28,1,11385,Bourke Street Mall (North),Bou292_T
2022,1,28,6,10824,Flinders Street Station Underpass,FliS_T
2022,1,29,35,33467,Southbank,SouthB_T
2022,1,29,41,32737,Flinders La-Swanston St (West),Swa31
2022,1,29,4,24814,Town Hall (West),Swa123_T
2022,1,29,5,23707,Princes Bridge,PriNW_T
2022,1,29,3,21904,Melbourne Central,Swa295_T
2022,1,29,55,19275,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,29,25,18737,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,29,66,18503,State Library - New,QVN_T
2022,1,29,84,18230,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,29,6,16803,Flinders Street Station Underpass,FliS_T
2022,1,30,35,28081,Southbank,SouthB_T
2022,1,30,41,25714,Flinders La-Swanston St (West),Swa31
2022,1,30,5,20794,Princes Bridge,PriNW_T
2022,1,30,4,18520,Town Hall (West),Swa123_T
2022,1,30,3,18193,Melbourne Central,Swa295_T
2022,1,30,55,16536,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,30,1,16180,Bourke Street Mall (North),Bou292_T
2022,1,30,25,15589,Melbourne Convention Exhibition Centre,MCEC_T
2022,1,30,66,15297,State Library - New,QVN_T
2022,1,30,84,15242,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,31,41,21295,Flinders La-Swanston St (West),Swa31
2022,1,31,35,16366,Southbank,SouthB_T
2022,1,31,4,15655,Town Hall (West),Swa123_T
2022,1,31,55,15120,Elizabeth St-La Trobe St (East),Eli380_T
2022,1,31,84,14432,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,1,31,3,14040,Melbourne Central,Swa295_T
2022,1,31,5,12823,Princes Bridge,PriNW_T
2022,1,31,1,12331,Bourke Street Mall (North),Bou292_T
2022,1,31,66,12314,State Library - New,QVN_T
2022,1,31,6,11279,Flinders Street Station Underpass,FliS_T
2022,2,1,41,21561,Flinders La-Swanston St (West),Swa31
2022,2,1,4,16290,Town Hall (West),Swa123_T
2022,2,1,35,16111,Southbank,SouthB_T
2022,2,1,55,15431,Elizabeth St-La Trobe St (East),Eli380_T
2022,2,1,84,14519,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,1,3,14426,Melbourne Central,Swa295_T
2022,2,1,5,12439,Princes Bridge,PriNW_T
2022,2,1,66,12295,State Library - New,QVN_T
2022,2,1,6,11742,Flinders Street Station Underpass,FliS_T
2022,2,1,47,11256,Melbourne Central-Elizabeth St (East),Eli250_T
2022,2,2,41,22373,Flinders La-Swanston St (West),Swa31
2022,2,2,35,16120,Southbank,SouthB_T
2022,2,2,4,16019,Town Hall (West),Swa123_T
2022,2,2,55,15484,Elizabeth St-La Trobe St (East),Eli380_T
2022,2,2,84,15120,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,2,3,14713,Melbourne Central,Swa295_T
2022,2,2,66,12739,State Library - New,QVN_T
2022,2,2,5,12712,Princes Bridge,PriNW_T
2022,2,2,6,12215,Flinders Street Station Underpass,FliS_T
2022,2,2,47,11391,Melbourne Central-Elizabeth St (East),Eli250_T
2022,2,3,41,22733,Flinders La-Swanston St (West),Swa31
2022,2,3,4,16627,Town Hall (West),Swa123_T
2022,2,3,55,16073,Elizabeth St-La Trobe St (East),Eli380_T
2022,2,3,35,15714,Southbank,SouthB_T
2022,2,3,84,14676,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,3,3,14601,Melbourne Central,Swa295_T
2022,2,3,66,13136,State Library - New,QVN_T
2022,2,3,5,12791,Princes Bridge,PriNW_T
2022,2,3,47,12064,Melbourne Central-Elizabeth St (East),Eli250_T
2022,2,3,6,11887,Flinders Street Station Underpass,FliS_T
2022,2,4,41,29043,Flinders La-Swanston St (West),Swa31
2022,2,4,35,26868,Southbank,SouthB_T
2022,2,4,4,20245,Town Hall (West),Swa123_T
2022,2,4,5,19833,Princes Bridge,PriNW_T
2022,2,4,3,19008,Melbourne Central,Swa295_T
2022,2,4,55,18060,Elizabeth St-La Trobe St (East),Eli380_T
2022,2,4,1,17757,Bourke Street Mall (North),Bou292_T
2022,2,4,84,17596,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,4,6,16961,Flinders Street Station Underpass,FliS_T
2022,2,4,66,15357,State Library - New,QVN_T
2022,2,5,35,42144,Southbank,SouthB_T
2022,2,5,41,34067,Flinders La-Swanston St (West),Swa31
2022,2,5,5,31676,Princes Bridge,PriNW_T
2022,2,5,3,24936,Melbourne Central,Swa295_T
2022,2,5,4,24678,Town Hall (West),Swa123_T
2022,2,5,25,24293,Melbourne Convention Exhibition Centre,MCEC_T
2022,2,5,1,23482,Bourke Street Mall (North),Bou292_T
2022,2,5,28,22312,The Arts Centre,VAC_T
2022,2,5,84,20417,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,5,55,20375,Elizabeth St-La Trobe St (East),Eli380_T
2022,2,6,35,30705,Southbank,SouthB_T
2022,2,6,41,27421,Flinders La-Swanston St (West),Swa31
2022,2,6,5,24380,Princes Bridge,PriNW_T
2022,2,6,3,19940,Melbourne Central,Swa295_T
2022,2,6,28,19123,The Arts Centre,VAC_T
2022,2,6,4,18880,Town Hall (West),Swa123_T
2022,2,6,1,18158,Bourke Street Mall (North),Bou292_T
2022,2,6,55,17117,Elizabeth St-La Trobe St (East),Eli380_T
2022,2,6,25,16729,Melbourne Convention Exhibition Centre,MCEC_T
2022,2,6,84,16553,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,7,41,21320,Flinders La-Swanston St (West),Swa31
2022,2,7,35,16544,Southbank,SouthB_T
2022,2,7,4,16012,Town Hall (West),Swa123_T
2022,2,7,55,15074,Elizabeth St-La Trobe St (East),Eli380_T
2022,2,7,84,15060,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,7,3,14476,Melbourne Central,Swa295_T
2022,2,7,1,14091,Bourke Street Mall (North),Bou292_T
2022,2,7,5,13867,Princes Bridge,PriNW_T
2022,2,7,66,13200,State Library - New,QVN_T
2022,2,7,6,11866,Flinders Street Station Underpass,FliS_T
2022,2,8,41,22151,Flinders La-Swanston St (West),Swa31
2022,2,8,35,17123,Southbank,SouthB_T
2022,2,8,55,16055,Elizabeth St-La Trobe St (East),Eli380_T
2022,2,8,4,16031,Town Hall (West),Swa123_T
2022,2,8,84,15108,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,8,3,14905,Melbourne Central,Swa295_T
2022,2,8,1,13655,Bourke Street Mall (North),Bou292_T
2022,2,8,5,13523,Princes Bridge,PriNW_T
2022,2,8,66,12962,State Library - New,QVN_T
2022,2,8,6,12469,Flinders Street Station Underpass,FliS_T
2022,2,9,41,24138,Flinders La-Swanston St (West),Swa31
2022,2,9,35,17852,Southbank,SouthB_T
2022,2,9,4,17317,Town Hall (West),Swa123_T
2022,2,9,3,15821,Melbourne Central,Swa295_T
2022,2,9,84,15629,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,9,5,15189,Princes Bridge,PriNW_T
2022,2,9,55,14898,Elizabeth St-La Trobe St (East),Eli380_T
2022,2,9,66,13820,State Library - New,QVN_T
2022,2,9,6,12945,Flinders Street Station Underpass,FliS_T
2022,2,9,1,12800,Bourke Street Mall (North),Bou292_T
2022,2,10,41,24676,Flinders La-Swanston St (West),Swa31
2022,2,10,4,19140,Town Hall (West),Swa123_T
2022,2,10,35,18982,Southbank,SouthB_T
2022,2,10,3,16941,Melbourne Central,Swa295_T
2022,2,10,84,16192,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,10,5,15412,Princes Bridge,PriNW_T
2022,2,10,1,14756,Bourke Street Mall (North),Bou292_T
2022,2,10,66,14250,State Library - New,QVN_T
2022,2,10,6,13664,Flinders Street Station Underpass,FliS_T
2022,2,10,47,13575,Melbourne Central-Elizabeth St (East),Eli250_T
2022,2,11,41,30409,Flinders La-Swanston St (West),Swa31
2022,2,11,35,26865,Southbank,SouthB_T
2022,2,11,4,22493,Town Hall (West),Swa123_T
2022,2,11,5,21229,Princes Bridge,PriNW_T
2022,2,11,3,20467,Melbourne Central,Swa295_T
2022,2,11,1,18624,Bourke Street Mall (North),Bou292_T
2022,2,11,84,18388,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,11,6,17313,Flinders Street Station Underpass,FliS_T
2022,2,11,66,17022,State Library - New,QVN_T
2022,2,11,25,16436,Melbourne Convention Exhibition Centre,MCEC_T
2022,2,12,35,43128,Southbank,SouthB_T
2022,2,12,41,36925,Flinders La-Swanston St (West),Swa31
2022,2,12,5,31325,Princes Bridge,PriNW_T
2022,2,12,4,27278,Town Hall (West),Swa123_T
2022,2,12,3,25290,Melbourne Central,Swa295_T
2022,2,12,1,24151,Bourke Street Mall (North),Bou292_T
2022,2,12,25,22438,Melbourne Convention Exhibition Centre,MCEC_T
2022,2,12,84,21685,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,12,28,21125,The Arts Centre,VAC_T
2022,2,12,6,21090,Flinders Street Station Underpass,FliS_T
2022,2,13,35,28046,Southbank,SouthB_T
2022,2,13,41,25240,Flinders La-Swanston St (West),Swa31
2022,2,13,3,19076,Melbourne Central,Swa295_T
2022,2,13,4,18777,Town Hall (West),Swa123_T
2022,2,13,5,18648,Princes Bridge,PriNW_T
2022,2,13,1,17201,Bourke Street Mall (North),Bou292_T
2022,2,13,25,16017,Melbourne Convention Exhibition Centre,MCEC_T
2022,2,13,66,15910,State Library - New,QVN_T
2022,2,13,84,15910,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,13,6,14447,Flinders Street Station Underpass,FliS_T
2022,2,14,41,26173,Flinders La-Swanston St (West),Swa31
2022,2,14,35,24182,Southbank,SouthB_T
2022,2,14,4,18930,Town Hall (West),Swa123_T
2022,2,14,3,18246,Melbourne Central,Swa295_T
2022,2,14,84,17492,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,14,5,16846,Princes Bridge,PriNW_T
2022,2,14,66,15963,State Library - New,QVN_T
2022,2,14,1,15901,Bourke Street Mall (North),Bou292_T
2022,2,14,6,14887,Flinders Street Station Underpass,FliS_T
2022,2,14,47,13456,Melbourne Central-Elizabeth St (East),Eli250_T
2022,2,15,41,24490,Flinders La-Swanston St (West),Swa31
2022,2,15,35,19440,Southbank,SouthB_T
2022,2,15,4,17906,Town Hall (West),Swa123_T
2022,2,15,84,16532,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,15,3,16287,Melbourne Central,Swa295_T
2022,2,15,5,15063,Princes Bridge,PriNW_T
2022,2,15,66,14501,State Library - New,QVN_T
2022,2,15,6,13749,Flinders Street Station Underpass,FliS_T
2022,2,15,47,13178,Melbourne Central-Elizabeth St (East),Eli250_T
2022,2,15,1,13065,Bourke Street Mall (North),Bou292_T
2022,2,16,41,26654,Flinders La-Swanston St (West),Swa31
2022,2,16,35,18568,Southbank,SouthB_T
2022,2,16,4,18432,Town Hall (West),Swa123_T
2022,2,16,3,16898,Melbourne Central,Swa295_T
2022,2,16,84,16326,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
2022,2,16,5,15852,Princes Bridge,PriNW_T
2022,2,16,66,15014,State Library - New,QVN_T
2022,2,16,6,13692,Flinders Street Station Underpass,FliS_T
2022,2,16,1,13676,Bourke Street Mall (North),Bou292_T
2022,2,16,47,13592,Melbourne Central-Elizabeth St (East),Eli250_T
2022,2,17,41,27267,Flinders La-Swanston St (West),Swa31
2022,2,17,35,21211,Southbank,SouthB_T
2022,2,17,4,19388,Town Hall (West),Swa123_T
2022,2,17,5,17712,Princes Bridge,PriNW_T
2022,2,17,3,17375,Melbourne Central,Swa295_T
2022,2,17,84,17211,Elizabeth St - Flinders St (East) - New footpath,ElFi_T
